Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Andrea B,Sep 2015,4.0 of 5 bubbles,Small with Superb Service,"I stay at this hotel for 5 nights.  The service was excellent, the rooms very well appointed and comfortable.  The highlight of the hotel is the rooftop pool...soooo cool!!! GOrgeous lounging area, and beautiful pool.  SOmeone even though enough to have half of the pool under the roof so you can swim in the rain....The breakfast each day was really good with all kinds of choices.",September 2015,NA
dhpark,Sep 2015,3.0 of 5 bubbles,Clean but loud,the rooms were quite clean but the windows were not very sound proof. at night you can hear the cars outside non-stop. The breakfast was subpar. Staff were accommodating and there is a family mart nextdoor where you can get things easily,September 2015,NA
SammyhKhan,Sep 2015,3.0 of 5 bubbles,Aims high but fails to deliver...,"The Lex is by no means a bad hotel, but its facilities and services are definitely lacking in a few domains. Beginning with the good aspects, the hotel is in a good location in ""uptown"" Cebu city; it is definitely a good base for exploring the city. The hotel and rooms contain all facilities one would expect from a 4-star hotel. Most importantly, the beds are super comfortable and services are delivered with enthusiasm and smiles! We avoided their extortionate laundry service fees though and probably saved a couple of thousand pesos by taking our laundry to one of the laundry services across the road though; we would recommend others to do the same as the place where we left our clothes seem to be providing a laundry service to other hotels in the area. Now for the not so good aspects. First, the breakfast buffet was lacking not only because their was a queue for a table most days, but also because most breakfast items, even things as basic as juice, toast, and butter, would run out out and not be topped-up as early as 45 minutes before the buffet closed. This happened a few mornings over the duration of our seven day stay. When we complained, we were told that they could bring us anything from the kitchen. However, we felt that this option was inconvenient as it would have entailed us writing a list of things required to enjoy a basic breakfast (such as juice, toast, and eggs) - we had paid for a breakfast buffet and wanted to enjoy a breakfast buffet! Second, the room service was haphazard. While the cleaning staff were really quick to tidy our room when we left it,  most of the days we had to ask reception for missing towels, shower gels, soaps etc. It was not a big deal, but annoying nevertheless. Similarly, the food from the restaurant was a bit hit and miss, ranging from super tasty burgers to inedible paprika chicken; overall guests are probably better off dining elsewhere whenever possible.Would I stay at the Lex again? Maybe because what we have learnt from four weeks of travelling in this amazing country is that the shortcomings we experienced at the Lex come part and parcel with the Philippines.",August 2015,NA
Mark L,Aug 2015,3.0 of 5 bubbles,hotel booklet is WRONG,"I gave my review and complaint earlier. The Shuttle Service and hotel restaraunt does not work as stated in their room booklet. it seems they do not inventory the refrigerator before you check in, and hold you accountable of anything missing when you checkout. McDonalds down the road from them was very good to eat at, they served fried chicken too.",August 2015,NA
Fccf S,Aug 2015,4.0 of 5 bubbles,First Day of Long Stay,"It's our first day here @LexCebu and so far, I'm liking the hotel a lot.  Clean, serene  no fuss.  Only peeve is that it took a long time for us to check in even if we were using the same rooms vacated as early as 730am...anyway, the room is great-looking, modern  filled with amenities.  Wifi is strong and hopefully would last that way.  Saw the breakfast buffet  am also hopeful  excited that it'll be great during our long stay here.  Kudos to @LexCebu!",August 2015,NA
simon m,Aug 2015,4.0 of 5 bubbles,Nice clean fancy but cosy good location,Very nice and clean bit overpriced compered to the area u can find everything here and the staff are little slow but gets there in the end  rooms are ok size nicely decored and good views Nice place to stay,September 2014,NA
