Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Sharon T,Aug 2017,4.0 of 5 bubbles,Waterfront experience,"Not bad overall but the bathroom/shower could be renovated and room decor could be updated as well.For families with young children the facilities can be limited (only pool area) would be great if there was a play area for kids. Theres plenty for singles or couples facilities ie lots for fitness, lounge area and function rooms.",July 2017,NA
dy_jimmy,Jul 2017,5.0 of 5 bubbles,Perfect place away from home,The people in front desk is very friendly and approachable. They even give me a free room upgrade and it's really amazing it's a big and luxurious room.  Thank you again for the management of waterfront Cebu city. Highly recommended!,July 2017,NA
briancleary2017,Jul 2017,4.0 of 5 bubbles,Lovely hotel,"Stayed here four nights. Good location. Good food , reasonable prices. Pleasant and friendly staff.  There are some nice restaurants within the complex and a few shops. I think the hotel could do with an ""upgrade"" in certain parts but that did not detract from an enjoyable stay. Would I stay here again ? Definitely !",May 2017,NA
hunnyvunny,Jul 2017,5.0 of 5 bubbles,Excellent Stay with Family,It was extreme pleasure to stay in Waterfront Cebu City Hotel. Ambassador Suites was perfect as name says. Excellent ambiance and very helpful staff. Am sure will recommend to friends and will visit again.,July 2017,NA
James K,Jul 2017,4.0 of 5 bubbles,Great size rooms and good service,"We were upgraded to a junior suite from an ambassador room which was nice, huge, and clean. If you're the type who needs to have a flat screen tv, you'll be disappointed that this suite does not have one. Overall it was a very comfortable stay. Service was on point from the airport pick up to check out. I just wished they had more security in the room floors. ANYONE could literally take the lift up without any restriction.",July 2017,NA
eliakinm2017,Jul 2017,3.0 of 5 bubbles,waterfront cebu experience,"We had some problem with the shower and the drainage system, but glad that your plumber handled the problem very smoothly. Even though we had a bad experience still we are grateful enough on how your crew handled the problem.",April 2017,NA
EdwinTan3165,Jul 2017,4.0 of 5 bubbles,Family,Stayed here with my family on 5th July till 8th July. Took 2 rooms. The rooms were clean but the toilets were old. The breakfast buffet was excellent with plenty of choices. The staff at the front desk were courteous and very helpful. There was a free shuttle going to the malls as well. Will visit this hotel again in the future.,July 2017,NA
absm33,Jul 2017,4.0 of 5 bubbles,Good hotel near business district,"Had a nice stay with no trouble whatsoever with the check in and check out and staff were friendlyRooms had the basic amenities and were nice, clean, and maintained, though may need to be spruced up, as its quite dated. Good location if you have business at the I.T. Park area. They offer free buffet breakfast with good enough selection.",July 2017,NA
872farrahs,Jul 2017,3.0 of 5 bubbles,Check out,"There should be an automatic check out system, especially if your trying to catch a flight. Check out lady not as friendly as I expected. Quite rude I fact. Room was average. Bathroom quite small  tight spaced.",July 2017,NA
Brian G,Jul 2017,4.0 of 5 bubbles,Waterfront delivers good value,"I have stayed at the Waterfront several times, and have always found it to be good value for money. The room was good and clean. The buffet breakfast was also good. I will continue to use this hotel when visiting Cebu.",June 2017,NA
marj178,Jul 2017,4.0 of 5 bubbles,Great hotel,"Great hotel and great staffs. Very nice pool. I like the fact that there's a duty free and vectoria secret store inside the hotel. Unfortunately, i didn't have time to go inside the casino. This hotel is highly recommended to everyone.",July 2017,NA
Gabriel M,Jul 2017,3.0 of 5 bubbles,Average hotel,The hotel is strategically located near the IT Park where we held our conference.  The service was good but their facilities are starting to show wear and tear.   The buffet breakfast at UNO paled in comparison with other hotels given the price.  Their breads were horrible and at least 3 days old.  Their hot dishes were below par as well.  Other hotels less expensive than this hotel have dedicated server to refill your coffee and water.,July 2017,NA
ariadneetcubanh,Jul 2017,3.0 of 5 bubbles,I got angry to the security,Kailangan ba talagang every pag akyat ng room mo May mag haharang sau elevator na you need to registered daw.nakaka insult ano akala lahat na lng ba ng babae dyan na pumapasok sa hotel na yan mga babayarin babae? Hay nko every time nalang.,July 2017,NA
giddyyap110,Jul 2017,5.0 of 5 bubbles,Always a pleassant stay,"Great stay as usual. Waterfront Hotel is my go-to hotel in Cebu. Location is very good. Excellent breakfast spread. Check in and check out is hassle free. Staff is always ready to help (had to carry a lot of boxes for this trip). Very accommodating - most of my requests were granted except for a higher-floor-room, I normally get a higher floor room but not for this trip, unfortunately. Still and all, a great stay.",July 2017,NA
K_Andrelle,Jul 2017,4.0 of 5 bubbles,Nice Business Hotel in Cebu,"The lobby is really nice and the rooms are quiet spacious and very clean. The breakfast options are good and they have a nice spacious breakfast area. Their staff are very accommodating. Lastly, the hotel is quite near the Cebu Business Center. This is a strategic hotel to stay if you're in a business trip to Cebu.",June 2017,NA
Paul G,Jul 2017,4.0 of 5 bubbles,Paul And Elvira,"This hotel was absolutely brilliant, the staff are very friendly and most helpful. The hotel is in a very desirable location and the hotel facilities are very good. I only give it 4 stars as I found the mini bar and room service very expensive.",June 2017,NA
USATexas101,Jul 2017,5.0 of 5 bubbles,"USA,  houston,  texas",The hotel is one of the best in the area. Security is excellent. I felt safe and at home. I would definite recommend the hotel to anyone that is not from the area. The hotel staff was excellent. They handle everything perfect. We need motel hotels like this in the area.,July 2017,NA
bozz68,Jul 2017,4.0 of 5 bubbles,Great hotel,"Clean and comfortable, efficient and helpful staff specially front desk, great breakfast, clean rooms and toilets, clean and fresh linens everyday, fast room service, good food and reasonable prices, great location, safe and comfortable",July 2017,NA
576dannyl,Jul 2017,3.0 of 5 bubbles,Overpriced and disappointed,Nice but overpriced. Our premium room was about two city blocks from the dang elevator.  The hotel carpet was outdated.  Upon arrival we had to wait in line forever just to check in.  The laundry service and the food was good.,July 2017,NA
831eduardoe,Jul 2017,4.0 of 5 bubbles,Clean and newly renovated,Location is good and suite is nice and big. Got the booking through PAL Swingaround. Got a good deal. Food selection can still improve though. I hope the management improve their service on this aspect.,July 2017,NA
Hapahowlie76,Jul 2017,4.0 of 5 bubbles,"Great Location, Secure and Honest","I had a very good experience at the Waterfront in Lahug recently.  You cannot beat the location, but due to its popularity, you may find things a little busy at the front desk for check in, check out, other requests, etc. but they are accommodating.  The staff are very friendly and professional.  What stood out most on my stay was with the room/housekeeping attendant.  I left my passport and a substantial amount of cash in the safety deposit box without closing it and the room attendant, Nick if I recall was his name, left a note reminding me that I had forgotten to lock it.  Nothing was touched and only the friendly reminder was left in it.  That to me speaks volumes on the way the staff are trained and the amount of integrity and dedication they have to the job and the guests.  Any request was never too much and always taken care of with a smile and enthusiasm.  I recommend this hotel and will be back.",July 2017,NA
Alexa T,Jul 2017,4.0 of 5 bubbles,Enjoyable stay!,It was my husband who booked us in this hotel to celebrate my birthday and me and my son loves to stay in different hotels and to rest and unwind.Thanks for the great hospitality especially our delicious breakfast. My son too also loved to stay he said its his next favorite place to go to.,July 2017,NA
