Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Tony W,Jan 2016,4.0 of 5 bubbles,Dependable,"Definitely not a five star hotel. But for what it offers (service, food, location), it'll do - especially when you're trying to escape from somewhere horrible (like a really bad lodge; mistakes happen). Food is okay but some seem dodgy (avoid the dimsum).",December 2015,NA
rdouglasp,Jan 2016,4.0 of 5 bubbles,Comfort in Cebu!,An enjoyable holiday visit in Cebu! Blu bar restaurant and Marco cafe at Christmas Eve were both festive and service was perfect! My guest/ family enjoyed the food and the cafe buffet was diverse and excellent quality!,December 2015,NA
attykulot,Jan 2016,5.0 of 5 bubbles,The true meaning of class,"Staying at the Marco Polo in the past means that you belong to the upper echelon of society.  In Cebu, where it is home to countless members of the so called ""Old Rich"", the Marco Polo made sure that its amenities are in tune with the sensibilities of its patrons.  The room I stayed was a mountain view room and offered views of Cebu's rich ecosystem.  The food at the restaurant was superb and it encompasses the varied tastes of the guests.  The staff were friendly and courteous.  I can masterfully say that staying at the Marco Polo is not about rest, it is about experience.",August 2015,NA
paulov100,Jan 2016,5.0 of 5 bubbles,NYExcellence,"- Marco Polo Cebu treated us to a grand new year's eve experience. From the Dinner down to the entertainment, to the evening program and party that led to the grand fireworks display. It has become tradition to experience the best at the best spot in town for New Year's Eve.",January 2016,NA
mikelC7380RP,Jan 2016,5.0 of 5 bubbles,Best all round hotel.,"My husband and I traveled a lot. Different countries in the world,  We stayed in Hotels, Marco Polo Plaza in Cebu is one of the best, We tell all our friends and relatives  all about our experienced in Marco Polo. We highly recommend this hotel to everyone we know.",December 2015,NA
WindyCityJoe2015,Dec 2015,5.0 of 5 bubbles,Christmas Visit to the Philippines,I thought that the staff of the hotel were very helpful with different issues. The hotel itself is very attractive with nice views from the rooms. The breakfast buffet and food service at the pool were great. The staff members are well dressed and very professional.,December 2015,NA
trev c,Dec 2015,4.0 of 5 bubbles,Visiting Cebu,"We have stayed at the Marco Polo Hotel many times and have never had a problem,this time when we arrived,we went to check in at 2pm on the afternoon of the 26th Dec 15,we were told there is no room available,our booking was made well in advance,we were told wait one hour,we waited still no room,we waited two hours we get our room,no apology,no reason given,no complementary drinks offered,really made to feel like we should be grateful we were given a room,in all the many times we have stayed at the hotel never a problem,apart from this happening everything else with the hotel is still very good,restaurants the food is very good,breakfast to us is still the best in Cebu,staff are very friendly and attentive,we will stay again as for us no other hotel in Cebu beats the Marco Polo",December 2015,NA
SOS54,Dec 2015,5.0 of 5 bubbles,Great Hotel,The staff are very courteous.  They are very helpful even in little things. The food in the buffet restaurant has a lot of varieties - great food. The location is quiet from the business of the city. I am definitely coming back next month :-),November 2015,NA
Kerry S,Dec 2015,2.0 of 5 bubbles,Charged me for a night I did not stay and too remote,The hotel charged me for a night I did not stay. My flight was a day late. Also the hotel is remote from cebu and difficult to get around. One must wait a long time for taxi's and this is the only way...you can not walk to anything!,December 2015,NA
Joseph B,Dec 2015,4.0 of 5 bubbles,First Visit to Cebu,"This a very good hotel, with friendly and professional staff.  Yes, it's on top of a hill, so there are great views. So what if t's distant from malls?  Taxis are cheap in Cebu, so you can take a taxi to the mall.  Paid for an upgraded room as a treat.  Upper floors have an express elevator, which we enjoyed using.  Enjoyed the buffet breakfast, but went to dinner buffet, on the first night, and it was expensive, for Cebu.  The pool felt cold, when we used it.  Some problems with the wifi, which, for 2015, shouldn't happen.  Staff attempted to help with the wifi, as my girlfriend needed to do work over the internet.  For my leisure use, it seemed to work well enough.  Bathroom amenities were good and robes were provided.  Our room had a minibar, with decent rates, and an in room safe.  Free bottled water provided, each day. I didn't find the drive from the airport particularly long, but maybe we got lucky with the traffic.   I would definitely stay again.",October 2015,NA
michaelciel,Dec 2015,5.0 of 5 bubbles,Simply the best hotel in Cebu City. ,"This may not be the newest hotel in Cebu City may not be the closest hotel to the shopping centres(not all of us want to live in a mall) or the funkiest place to stay, but what it does have is class, quality and staff that care and provide service second to none in this city. I have been visiting Cebu for over 20 years and this hotel is my hotel of choice, I have tried the downtown hotels and they cannot match the service or facilities of this hotel. A couple of tips visit Blu Bar and Grill on the rooftop to sample amazing food, service from the fabulous Rose and team and spectacular views over the city, try the wood fired pizza at El Viento by the pool and listen to the nightly entertainment, if you want to be a little bit fancy go to the lobby lounge great bands super cocktails and pica pica or go for a massage or beauty treatment at the in-house beauty salon.  Finally if you are lucky enough to be in this wonderful city on NYE this is the place to be for the most amazing fireworks, entertainment and food. As regular guests(6-9weeks every year) this is our home away from home, thank you Julie and team! See you next week.Read more",July 2015,NA
geofflong31,Dec 2015,5.0 of 5 bubbles,Excellent Hotel and food brilliant,The hotel is great but a distance from any malls or restaurants however the food at the hotel was first class and they do have a free shuttle van to and from the shopping malls.    The pool area was really lovely and the gym is well equipped.  We had a meal in the Blu Bar which was great but more expensive than their other restaurant.,December 2015,NA
nzjenny77,Dec 2015,5.0 of 5 bubbles,Best Hotel In Cebu,"Was lucky enough to spend two nights here and was not disappointed. The size of the rooms were good and the bathroom a good size as well.  The hotel was very clean and staff always will to help.  Buffet Breakfast were great and there was so much to choose from,  Also had one evening meal in the restaurant which was excellent.  Would definitely stay there again",September 2015,NA
jennifer_thomson,Dec 2015,4.0 of 5 bubbles,"Great for a feast, but rooms are not 5*","After a long day of traveling to get to Cebu, we were excited about our short stay in the city. Our drive to the hotel looked promising with lots of local food stalls and shopping malls, but then we started up a steep incline and we moved in to the expensive car dealerships and then not a lot. The hotel is located high up on a hill and is remote, which isn't a problem if you have a car or are happy to use public transport. The hotel obviously recognise this as they offer a free shuttle bus to the local shopping mall, every hour, but this finishes at 18.00 from the hotel and the last pick-up from the mall is at 19.00. Great for day time shopping, but not to venture out for dinner. Supposedly this is the only 5* hotel in Cebu, but I don't have proof to say either way. However, my experience was this is more 4*. I could be accused of being picky, but it was the little things that made me down grade the rating of this hotel. Upon check-in we were told a room with a double bed wasn't available, but only two singles. We couldn't believe the hotel was at maximum capacity, so challenged this. The lady on reception wasn't the most helpful, but after some pushing she was able to find a room with a double and a queen bed in it. The lobby was being decorated with a Christmas tree and lights, so looked very pretty, but the lift and bedroom floors looked dated. Our bedroom had curtains of different lengths, which made it look like one half of the pair had come from somewhere else and it just had a look of needing some love. We ate in the main lobby reception at dinner and had the buffet. There was a huge selection on offer and was great value at the price of approximately £20 per person. It was very busy and looked like a number of locals were there to enjoy their Saturday night too. We took this as a good sign of the quality and service we received. Breakfast, which was included in our rate, was also another great feast and also appeared to be utilised by the residents too. I would recommend this hotel as a good pit-stop to re-fuel, but would caution visitors about its location.",November 2015,NA
