Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
iamshutterbugbabe,Sep 2012,1.0 of 5 bubbles,Don't even bother checking in this hotel. Poor facilities!,"Checked in at Park Lane on a business trip. I was checked in at the 11th floor. Although the room was spacious, the facilities were very poor.  Spent the whole day on meetings and it was already after dinner when I returned to my room. The phone wasn't working (it was an IP phone) so I had to use my mobile to call the front desk for assistance. Housekeeping came after 15 mins and said he'll ask their IT guy to check. Then the TV remote controls were not working. Called again using my mobile. Another 15 mins passed by before housekeeping came back to inform me that their IT guy is already off-duty and that they'll transfer me to another room. I said ok. After which the TV guy came and helped me fix the TV issue. 30mins has passed and still no one from concierge came to pick up my stuff and transfer me to another room. Called front desk using my mobile. Finally someone came and transferred me to a new room. But alas, the TV isn't working again. So I called for help, apparently there should be another remote control (the one in my room is the cable box remote) and they will just send the remote. After 10 mins the technical guy that came didn't have any remote with him, apparently he wasn't informed. He tinkered for awhile with the remote and said he will call for help. By this time I was already so pissed that I practically kicked him out of the room. It was already late nearing 12MN and I've been given the runaround by these support staff who don't seem to know how to operate the equipment in the room in the first place. Facilities are just so bad.I will not recommend this hotel. Very bad service!Read more",September 2012,NA
Sheeng B,Sep 2012,4.0 of 5 bubbles,"2nd time Cebu, 2nd time Parklane","ParkLane Cebu is one of my Favorite hotels because I love the location, w/c is located @ the heart of cebu. I love their rooms where sound outside the room cannot penetrate, then I can sleep well! I love their Breakfast buffet lots of dishes to choose from. It's my 2nd time to visit cebu, 2nd time to stay @ parklane...I just Love it",January 2012,NA
Robin S,Aug 2012,4.0 of 5 bubbles,"Affordable, clean, good service","The room i reserved with 1 single bed was not available, so i got upgraded to a bigger, corner room with 1 single and 1 double bed (after declining offers for a smoking room).  Bathroom was big, with a medium sized tub.  The bathroom door when opened, it blocks the foyer.  The mattress was too firm. Complementary internet was not that fast, but free. Buffet breakfast was not special, but ok for the rate.",August 2012,NA
Jean_Fradel,Aug 2012,5.0 of 5 bubbles,Great swimming pool  professional staff,"Great location downtown, 5 minutes walk from Ayala (better take a taxi for 2 minutes and 50 PHP, to avoid walking across the traffic!!), swimming pool on 4th level with shadow from 12:00pm on, staff professional and friendly, dinner and breakfast buffets by international standards, you can certainly stay a few days relaxing while touring the city or after business meetings of the day... Count 45 minutes taxi drive from airport due to heavy traffic in Cebu City.",August 2012,NA
Pazzalino,Aug 2012,3.0 of 5 bubbles,Good hotel with funny accounting,"The location is excellent, in the center of the city at walking distance from the Ayala Center. Rooms are good, quite modern, and TV has  a good selection of channels. Breakfast buffet with a wide range of food, above the average of the usually poor breakfast in the Philippines.Upon check-out, I was given a practically fake receipt, without letterhead, without description, in blank paper, absolutely invalid for any kind of accounting. I wrote several times to the hotel asking for a regular receipt, and no reply at all after many email messages. Not serious at all. Very disappointing.",August 2012,NA
kellyiligancity,Jul 2012,5.0 of 5 bubbles,Excellent courteous staff,"Stayed with 5 of my friends in this downtown hotel in  room with 2 beds, one matrimonial and 1 single bed. We had fun and the staff were friendly, accomodating and courteous despite the noise, the demands we made on addtional things like towels , soaps etc. The staff talked to us in the vernacular  which I appreciate very much considering we communicate better in our own language rather than pretend to understand each other in english..haha..Those of us who ate breakfast in the hotel agreed they serve good food, tasted very good too.Taxis were readily available, and the hotel is very near Ayala and other sites.Will definitely recommend this hotel to friends.Read more",July 2012,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
