Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Maria C,May 2016,4.0 of 5 bubbles,Pleasant stay ,Stayed at the quest hotel recently and I really enjoyed it. The staff are nice and friendly. Very close to Ayala shopping center. You can walk and it only takes 10 to 15 min. But you have to watch the traffic.The only thing negative was the air-con in our room was very noisy. It's liked It was raining. I did not complain about it because I only stayed for 2 nights.,May 2016,NA
Mac Andrew,May 2016,4.0 of 5 bubbles,Good Location,"The hotel is located near Ayala Center Cebu which is a big plus! The staff were really helpful! The room was ok. The only downside was during check-in wherein we need to wait because there's a quite a lot of people. Overall, the hotel experience was great!",May 2016,NA
Gedge G,May 2016,5.0 of 5 bubbles,"""Forever Love""",I Highly recommend Quest Cebu. The room is clean. The staffs are friendly. The foods are Delishoso.. Walking distance to Malls .From foods outside to places you wanna go. Awesome  Everthing is Loved!!! 😍,May 2016,NA
kaukaukane,May 2016,4.0 of 5 bubbles,"Location, Location, Location","Nicely located to mall, restaurants, lounges  laundry shop within walking distance.  Rooms clean and reasonably sized.  Hotel buffet not cheap and slowly declining in quantity of items but still enough to rate it average.  Female guests are stopped from continuing to room and requires checking in at the front desk ... it sure is embarrassing for my female relatives who do dress smartly and are very attractive to be treated like call-girls.  The checking in at the front desk should be the option of the guests, after all it is the paying occupant's private domain.  I will continue staying at this hotel and my female relatives can visit less often.",May 2016,NA
regielyns,May 2016,4.0 of 5 bubbles,Quest,"Everything in Quest was good. Its just that sometimes, if the housekeeping knocks and you don't open,  they will still open the door. Maybe next time, of someone doesn't open the door then be it. Other than this, it was a great stay. From the guards to the maintenance. :)",April 2016,NA
Joseph B,May 2016,3.0 of 5 bubbles,In Quest for a Hotel ,"One of several hotels near Ayala Mall, it was highly recommended by friends who live in Cebu. However, my experience didn't meet the expectations they created. The rooms are small. We had a corner room, which is usually a plus, but in our room, the air conditioning unit was over the right side of the bed. Intermittently, condensation from the A/C would drip onto the bed. Slippers, listed as part of the amenities of the room, were not provided until we asked for them. We were told they are only provided on request. Even though the room was booked for two guests, only one toothbrush was provided, although when we asked for a second one, housekeeping did provide it. Upon check in, we were asked for a P1000, per day, deposit, so be prepared for this. The WiFi was excellent, but check out was very slow. Our friends had raved over the breakfast buffet, but it was underwhelming. I found the selection limited. I opted for the dinner buffet, one night, which was very good, much better than breakfast. Rates at the Quest tend to be a bit higher than at other hotels near Ayala. Frankly, I don't think it's worth more to stay there. The hotel is OK, but stumbles on many details.",May 2016,NA
Stevewb0612,May 2016,4.0 of 5 bubbles,It's ok for business,"The Quest hotel is fine if you are looking for a nice place in a central locations of Cebu city. I was amazed at the prices of beer by the pool and decided that I wouldn't buy another beer from the pool bar. On drinks, the beer and wine selection is minimal.",March 2016,NA
Luis R,May 2016,5.0 of 5 bubbles,Excellent option for Cebu City,"Quest is a very well located hotel nearby Ayala Center in Cebu City (roughly 5 minutes away walking distance). Rooms are small but in pristine condition, the bed and the linen are perfect, and the aircon is generally very good.Breakfas buffet is outstanding, and the attention at the check-in and check-out process is fair enough. At this point, I have to add that customer attention in Cebu City is remarkably better than in Luzon, at least in my experience.The only objection I may have for Quest hotel is perhaps that the pool area lacks a bit of glam, but this is obviously not an entirely objective observation.Last but not least, the cost per night is not higher than 3,000php (57EUR, 60-62USD). Try to get a similar thing in Madrid, Barcelona or Rome (or Manila!) and you will understand why Quest is a very good choice.Read more",May 2016,NA
AbouMikeS,May 2016,2.0 of 5 bubbles,Don't be fooled by the nice lobby.,Don't be fooled by the nice lobby.  This place is very dingy and dirty.  The room we had had hand marks on the walls and some sort of water stains.  The AC did not work at all.  When we walked into the room is was over 110 degrees as the AC was off.  We turned it on to 17 degrees for hours and it never cooled off.  Very dated hallways.  Only half decent thing was the lobby which looks renovated.  I guess you pay for what you get.  Go and stay at the Marriott across the way.,May 2016,NA
waylaag S,May 2016,3.0 of 5 bubbles,lifeless..,"Went there to visit a friend and stayed until 2am...The room is quite small as well the bed. Slippers are too thin, when walking on it - you'll feel is the cold feet.. My friends also told us that they were not able to sleep as they hear some voices and someone keeps knocking on their door.. So its creepy.. Plus the lifeless corridors.. why used a plain gray and white - no joy on it.",May 2016,NA
1990joe,May 2016,5.0 of 5 bubbles,Good Position in Cebu,"I stayed here with my wife a couple of times and were always happy with the room,food and service. If you are after a nice well positioned hotel near a large shopping mall (Ayala) that is reasonably priced then look no further.",June 2015,NA
clare-world,May 2016,5.0 of 5 bubbles,Perfect Happiness ,"We checked in on May 16,2016, and greeted by warmly accommodating staff.The room was so clean and soft the blankets and sheets were.Going back for if I got the chance to visit Cebu again. The rain shower was perfectly draining your stress everytime you get to have shower.Love to go back😀😀😀😊😊",May 2016,NA
RVSantiago,May 2016,4.0 of 5 bubbles,Great Option When Staying in the City,"Quest Hotel Cebu is a great hotel option for those who want to stay in the heart of the city. It's literally a stone's throw away from the Ayala Mall, although crossing directly from the hotel is not advisable as it is a busy road. It's better to take the pedestrian lane a few steps down the road from the hotel. We were upgraded to an Executive Suite from a Deluxe Room, which is highly appreciated. It was a nice touch by the hotel staff since they weren't able to check us in earlier during the day due to the unavailability of rooms. The property is not large by hotel standards, but the friendliness and helpfulness of the staff makes up for it. Our room was basic and quite sedated when it comes to the design aspect. By the way, I am currently checked in as I type this review, using the hotel's Wi-fi, so I have no gripes about their Internet service. I think we will be enjoying our stay here at Quest Hotel.",May 2016,NA
Kate K,May 2016,3.0 of 5 bubbles,Average,"Me and my partner stayed in this hotel for 45days. Its not really the best hotel that I have stayed at, I can say its just Average. Room was ok, but the bed was uncomfortable. We paid for a King bed but we got 2double beds joined together. Me and my partner ended up squished on one side of the bed coz we keep on falling in between the gap of the 2 mattresses. The windows outside was really dirty too, we couldn't open it anyway plus the view was a construction site. Staff was very friendly though which made the stay enjoyable. And the shopping centre is just across the road.",July 2015,NA
RSB008,May 2016,5.0 of 5 bubbles,"Great service, great location","We stayed at the hotel for the International Eucharistic Congress last January 2016. I really enjoyed my stay. It is very close to a big shopping centre with lots of restaurants. The hotel staff are great, very courteous, helpful, cheerful.",January 2016,NA
