Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
5,great time lobby nice saxophonist jaiedz friendly bar tender server great guest relations skills room great clean big buffet cafe bai amazing,0.9774,Positive,1.0,0.9887,Q4
5,hotel complete short getaway close city great pool view fun lounging twilight bar new found friends breakfast buffet plenty selections room huge even two fresh clean linens,0.9501,Positive,1.0,0.97505,Q3
5,far one best hotels cebu get moneys worth accomodations food services offered friendly hotel staffwhether younare traveling solo family whether business leisure something store everyone,0.8519,Positive,1.0,0.92595,Q2
5,husband visited restaurant lobby bai hotel food awesome people super friendly questions thara quick answer server archie attentive helpful recommend place want quality steak conversations enjoyed talking aldrin gang salamat,0.9648,Positive,1.0,0.9823999999999999,Q3
4,second visit cebu year time choose bai hotel gotten executive suite nice clean offered intoom safe iron ironing board microwave oven sink coffee maker frig well bed comfortable also couch pulls bed try two large flat screen tvs hotel many restaurants choose also nice swimming pool roof even pool kids check fast lot security nice close park mall would definitely consider coming back againread,0.9702,Positive,0.5,0.7351,Q1
5,stayed bai 4 days conference first time location quite commercial areas cebu surprisingly hotel well appointed service efficient friendly complete amenities room including ironing board iron didnt expect lot unknown brand hotel exceeded expectations mall across street hotel buy items forgot bring plus cebu pasalubong return trip best variety eating places choose get tire hotel food roof deck lounge highlight evenings offered 360 view cebu city mactan,0.9423,Positive,1.0,0.97115,Q3
5,thank bai hotel best stay best food ever would recommend ask head director amythys salar helpfulthank staff bai hotel wife greatest time recommend family friendsscott elsie schafer,0.9643,Positive,1.0,0.9821500000000001,Q3
5,first time stay bai hotel cebu check craving sandwich went hotels lobby lounge tried food love chocolate muffin clubhouse sandwich also big shoutout japsy claire anne excellent customer experience guys great sure id come back another stay chill lobby lounge good food nice place,0.9648,Positive,1.0,0.9823999999999999,Q3
5,bai hotel newest hotel city ddnt expect high standard service showed us celebrated 7th birthday daughter last october 30 2018 everything perfect accomodation service facilities food service manager mr joshua lim helped lot start planning accomodating inquires value money worth put first guests needs food great food fuction excellent guests really happy loved food special thanks chef alex made special quantity food generous hidden charges feel happy cooking guest knowing guests loves food totality highly recommend hotel future hesitate fuctions great time service excellent food amazing thank bai hotel amazing night birthday celebration precious daughter keep good work godbless,0.997,Positive,1.0,0.9984999999999999,Q4
5,staying one bedroom executive suite halloween housekeepers prompt needed ms karem cafe bai accommodating always greeted hotel staff smile keep guys,0.5574,Positive,1.0,0.7787,Q1
5,grand time hotelbuffet excellentstaff nicerooms greatpool nice nightjust untidy spots corners hotel couch carpet windows overall great,0.872,Positive,1.0,0.9359999999999999,Q2
5,marsha really accommodating helpful hotel room booking aside helpful also offered us best deals could get stay thank much marsha god bless,0.9498,Positive,1.0,0.9749,Q3
5,frequent visitor hotel enjoyed love much staff lobby lounge professionals specially jaiedz shiela accommodating well served smiles supeeeer fun god bless,0.9638,Positive,1.0,0.9819,Q3
5,would like commend shiela giving amazing experience visit business meeting say first impressions last epitome aphorism hotel cozy obvious fact experience made difference shiela keep good work defitely come back recommend hotel friends made happy ps gave big hug service awesomaziiiing,0.9794,Positive,1.0,0.9897,Q4
5,possibly positive vibes hotel industry lobby lounge food server shiela extreme accommodating al ume also best gave us good experience,0.8957,Positive,1.0,0.9478500000000001,Q2
5,checkedin bai hotel staycation jom checkin counter pleasing greeted us give us room jiffy also brief encounter one chefs spencer waiting checkin time lobby accomodated well questions food items displayed lobby lounge looked appetizing hotel new great view city swimming 21st floor staffs great might coming back soon,0.9432,Positive,1.0,0.9716,Q3
5,great service ian carlo poolbar great time really relaxed job crew attendant im gonna miss much friendly really like food pool bar,0.9523,Positive,1.0,0.9761500000000001,Q3
5,question place hotel nice big modern style comes staff friendly couple hours eating buffet gf also office mate diarrhea gf going cr 5 times food looks clean,0.8271,Positive,1.0,0.91355,Q2
5,thank bai excellent service provided us mom delightful spending birthday prestigious hotel staffs polite friendly specially ms karen ms clar personally assisted us,0.9217,Positive,1.0,0.96085,Q2
3,bf stay bai hotel 1 night hotel nice big modern stylethe staffs friendly said 8 restaurant us 3 steak house bai cafe japanese also count bars restaurant pay one night included buffet breakfast sad say didnt eat buffet reason fall inline said security reason soo nice bf feels like prisoner dont expect 5 star hotel anyway good dinner steak house good glass wine manager steve waitress thara thank much serving us feel us welcomed looking forward eat steak house goodbless,0.9371,Positive,0.0,0.46855,Q1
4,20th floor nice view citythe room spacious cleanstaffs amazing friendly nicespecial mention resty housekeeping nice approachable,0.9118,Positive,0.5,0.7059,Q1
4,room excellent bathroomlifts adequatethe issue faced smokerall rooms nonsmokinghad come lifts cafe side atm near arcadeexcellent friendly staffthe spa operational hence provided inroom massagesthe breakfast excellent wide variety disheshad lunch greatused conference facilities equally goodthey bar rooftop outdoor venue smokers resident go puffall great experiencehighly recommend hotel,0.9531,Positive,0.5,0.72655,Q1
5,room cozy staffs accomodating would like mention commend sir thirdy one staff quick attentive responding requests also friendly family appreciated much showing good service gave tip refused hope staffs every hotel like congrats sir job well done rest staffs,0.9702,Positive,1.0,0.9851,Q4
5,wife live cebu punta engano mactan wife gave birth baby boy checked bai hotel near hospital 6 nights every day impressive one even know start upgraded use executive floor facilties specifically nice lady ready deliver staff simply amazing fairly new slick cool hotel great location besides great hard ware software far unmatched since stay hotels philippines hotelier allow knowledge saying great place would like name restie chefs clyde tim well young lady breakfast lounge whos name recall top staffers ophelia visited wife hospital balloons cake finally returned baby arm nice baby crib special set bed truly speechless staff mentioned professional hospitality level find country one day everybody knows name nice touches everywhere mini pineapples centerpieces lounge mini monte christos breakfast buffet perfectly presented chicken larb gai room service talking room service last time amazed food presentation usually bland rs world fantastic pastry chef establishment also padded shoulder plenty great great pastry breads easy find last least head place vp gm reyes get plenty kudos assembling training leading team bravo thing like review give five stars woud would galaxy back recommend hotel world thank,0.9973,Positive,1.0,0.99865,Q4
