Review Score,Review Content,normalized_score
9.0,"
 Staff were perfect, dealt with every question and request perfectly. Polite beyond required.

Resort was unimaginably clean. 

Food served in restaurants was very good.
 Resort prices which can't be helped.
Pororo land is separate and no discount for staying there. Also, pororo was disappointing, overpriced, some parts were not available.",0.8888888888888888
7.0,"
 The waterpark was great. My family especially the kids had a great time in the water, the slides and the beach.
 The rooms. I took 3 rooms for my family, 2 suites and 1 deluxe room. The rooms don’t have enought towels, hand towels, soap and toiletries. They are very stingy on that part. The deluxe room they gave us had stains on the carpet floor and it wasn’t well cleaned. We asked for another room and we had to get mad before they transferred us to another room.",0.6666666666666665
8.0,"
 
 Room was really overpriced. They didn't provide any towels until I asked them for it. Instant coffee. And quite dirty main swimming pool. Way too many people. Not worth this price.",0.7777777777777777
9.0,"
 The staff, service and friendliness.
 Maintenance problems, balcony screen doors that fell off the ledge when I tried to slide it open and I had to grab and reinstall the screen door myself. Luckily this screen door did not fall on my family members.  There was a door metal plate (next to the bolt) that was improperly placed and whose sharp edge was protruding which nearly cut my wife's finger. The metal was being held by regular plastic tape! Evidently your staff did a bad job of placing the metal plate 
  In room 806, the second entry key card did not work half of the time. I had to call front desk multiple times for help. This problem went on until we checked out.
   I didn't know how to operate your 2 TV remotes and I could not find the instructions for the remotes. I had to call help desk for help.",0.8888888888888888
10.0,"
 Most of it!
 Not fair, it says food outside not allowed to bring inside the hotel room but most korean guests brought bags of bags of food from outside! The security seems okay with them. Maybe if there is rule should be for everyone.",1.0
7.0,"
 waterpark is always a plus for kids
 The CR of our room had an unpleasant smell, maybe due to plumbing issues or exhaust.

Also, the room has no outside view as it was blocked (3rd floor).",0.6666666666666665
7.0,"
 staff
activities 
para sailing
ocean views
balcony
food choices
gym
spa
 the bathroom was very inadequate. The tub/shower was two feet high and hard to get in and out of. the water was lukewarm at best with very little pret. the towels were old like sandpaper. the water didn’t drain well around the top of the tub and spilled on the floor making it slippery getting out. 

there were no scales or water hose by the toilet like many  Philippines hotels. 

the breakfast buffet had so many people, including many kids, every day making it hard to get a table and many rude people not caring where everyone was walking around them. The great staff was the only thing that made breakfast bearable.",0.6666666666666665
10.0,"
 The property has everything for the family. My kids love the waterpark and the beach is also very nice. This is a great resort for family as there are a lot of activity for each and everyone. Will definitely recommend this resort.
 everything is good in JPark",1.0
10.0,"
 The experience in the Jpark was fantistic. The whole staffs were very frienly and kind. they were all willing to solve demandings.  Our family wants to visit and enjoy the vacation at Jpark again.
 I think The Pororo kids cafe was a little bit expensive .",1.0
8.0,"
 The water park was fun. And the resort was beautiful. Many different restaurants to choose from.
 Everything was very expensive. The drinks including soft drinks and juice weren't included with the price of the buffet. I wasn't told ahead of time that the drinks weren't included in the buffet.",0.7777777777777777
10.0,"
 great selection at breakfast  . fast service on meals at pool side  . fair prices drinks little bit expensive when drinking beer    great  pools and crystal clear water . since  water view too great for familys with kids
 booz prices a bit steep . cost of laundry service very expensive",1.0
10.0,"
 The service and hospitality of every crew and staff
 The location of our room. It was too far from the main pool.",1.0
10.0,"
 We enjoyed the waterpark, the kids had fun and didn't want to hop out.
 Food and drinks were expensive.",1.0
6.0,"
 Water park and staff
 Cold showers and tv would not work. Only three or four star hotel definitely not five-star very disappointing for the money I paid",0.5555555555555556
6.0,"
 The waterpark was fantastic. Outside of our room the resort was 5 star. The food and restaurants were great.
 The room was dated and the second bed (which our 2 boys were sharing) was very small, so not very family friendly for a family resort.  The hot water took so long to come through each time that we thought there was none. Would have been nice not having to pay extra for additional activities ie big chess, mini golf, snorkelling etc, but nice to have them there.",0.5555555555555556
5.0,"
 Everything was average. I expected more from the price I paid.
 Room looked very normal. Food was also normal.",0.4444444444444445
8.0,"
 location, very helpful and friendly staff
 a bit outdated and crowded",0.7777777777777777
8.0,"
 the staffs very courteous and helpful. kudos to all.
 the breakfast buffet is so crowded",0.7777777777777777
5.0,"
 Close to airport
 Overpriced, not all kids attractions covered in accommodation price,",0.4444444444444445
8.0,"
 We had a great time there. All employees was good. 
They were always wearing smiles and said hello. 
I loved it.
 Too expensive I thought",0.7777777777777777
7.0,"
 The pool facilities and staff were very good.
 it’s very run down for the price and star ratings. Bedrooms and bathrooms are old fashioned and a lot of things need replacing like shower curtain/carpets etc. We were disappointed we didn’t get sea view rooms for the price we paid too.",0.6666666666666665
10.0,"
 fast service. friendly staff. It has a lot of facilities. 
Their garden view deluxe room is better than the ocean view deluxe room.
 The bathroom of their ocean view deluxe room is not good and convenient because toilet bowl has no vidette. Bathtub and toilet bowl without vidette is not a good combination",1.0
9.0,"
 Great pools and entertainment by the pool
 Food is too expensive and theres additional cost for kids club. No signs for our rooms",0.8888888888888888
